PWSID,FACILITY_ID,FACILITY_NAME,FACILITY_ACTIVITY_CODE,FACILITY_TYPE_CODE,WATER_TYPE_CODE
TX2510018,26229,5,I,WL,GW
WI4080358,1,LM821,A,WL,GW
KS2005710,734,WELL 15 EMERGENCY,I,WL,GW
KS2005710,750,WELL 06,A,WL,GW
TX1850003,24147,20 - CR 17,A,WL,GW
KS2006114,2866,TP002LOST TAG,I,TP,
KS2006114,9052,STORAGE TANK 02,A,ST,
KS2006114,9053,STORAGE TANK 03,A,ST,
KS2006302,1157,WELL 01 ABANDONED,I,WL,GW
KS2006302,3897,TP001 ABANDONED,I,TP,
KS2006504,701,WELL 02 EMERGENCY,I,WL,GW
KS2006904,1711,WELL 03 ABANDONED,I,WL,GW
KS2006904,3309,TP002 ABANDONED,I,TP,
KS2007303,1224,WELL 02 PLUGGED,I,WL,GW
KS2007307,1019,WELL 01 EMERGENCY,I,WL,GW
KS2007707,162,WELL 07 ABANDONED,I,WL,GW
WI4710600,1,GV612,A,WL,GW
WI6030798,2,WQ721,A,WL,GW
WI6030913,1,FF616,A,WL,GW
WA5323400,2986,Well #1,A,TP,
WI1130567,1,GU817,A,WL,GW
TX1870068,24310,2 - ALLENWOOD / PLUGGED,I,WL,GW
TX2490004,25608,1-A (PLUGGED),I,WL,GW
TX2490004,25609,2-A (PLUGGED),I,WL,GW
TX2490004,25623,7-A (PLUGGED),I,WL,GW
TX2490007,2771,CHLORINATOR,I,TP,
WA5314131,11100,Well #1 - Ranney Well,A,IG,GW
WI4380465,1,BP114,I,WL,GW
WI4380465,2,SO301,A,WL,GW
KS2008102,2139,WELL 03 PLUGGED,I,WL,GW
WA5315461,11387,School Well - AFO260,A,WL,GW
KS2004702,2220,WELL 04,A,WL,GW
KS2004902,1232,WELL 01 ABANDONED,I,WL,GW
OK1020910,15828,LAKE MCMURTRY,A,IN,SW
CO0223185,18734,WELL,A,WL,GW
CO0262211,18741,WELL,A,WL,GW
KS2008721,2995,TP001 EMERGENCY,I,TP,
WA5314131,11102,Well #3,I,WL,GW
WA5316150,11629,Well #1 South - AFA203,A,WL,GW
WA5316150,11630,Well #2 North - ABR210,A,WL,GW
WA5313451,1,WELL #1,I,WL,GW
WA5313451,10896,WELL #1 - AFQ273,A,WL,GW
WI4200461,3,KR925,A,WL,GW
WI4200461,300,300,A,OT,
WI4200461,4,SO647,A,WL,GW
OR4100704,2384,WELL #4 (RANKIN),A,WL,GW
KS2004105,6344,WELL 12 ABANDONED,I,WL,GW
KS2004305,871,WELL 01 LOST TAG,I,WL,GW
KS2004306,137,WELL 02 PLUGGED,I,WL,GW
KS2004306,3646,TP001 EMERGENCY,I,TP,
KS2004507,9073,TEST WELL 0501,I,WL,GW
KS2004904,5957,CC FROM ELK CO RWD 1 EMERGENCY,I,CC,SW
WI4200254,2,RJ853,A,WL,GW
KS2008906,156,WELL 06 PLUGGED,I,WL,GW
WI4200469,16,BF802,A,WL,GW
WI1541333,2,OT420,A,WL,GW
WI1541402,1,RD768,A,WL,GW
IL0110800,19309,WELL 3 (11361) ABANDONED,I,WL,GW
WA5322030,12880,Well #2 AGA590,A,WL,GW
WA5322030,28642,Well #3 AGR533,A,WL,GW
WA5322030,4269,Wells 2 & 3,A,TP,
WI4200461,1,BF793,I,WL,GW
WI4200461,2,BF794,A,WL,GW
WI4200461,200,200,I,OT,
WA5314600,11206,Well #3 - AFQ244,A,WL,GW
WA5314600,11209,Well #6 - AFQ243,A,WL,GW
WA5314600,11210,Well #8 - AFQ247,A,WL,GW
WA5314600,2794,Well 6,A,TP,
WA5314600,4150,Well #9B,A,TP,
WA5346442,18366,Well #1 AEH386,I,WL,GW
WA5317631,11906,Well #1 - AGJ218,A,WL,GW
WA5317641,11908,Winery Well,A,WL,GW
WI4200469,17,BF803,A,WL,GW
WI4200469,18,BF804,A,WL,GW
WI4200469,20,BF806,A,WL,GW
WI4200469,200,200,A,OT,
TX2500039,26005,2 - CR 1813 / PLUGGED,I,WL,GW
WA5304460,4941,Well #2,I,WL,GW
WA5322850,4874,Well Field,A,TP,
WA5322881,13099,Well #1 ABS124,A,WL,GW
WA5315518,29181,Well #3 - AKM499,A,WL,GW
TX1550040,60642,"204 CHURCH ST, REISEL",A,SS,
WI1250111,1,FG309,I,WL,GW
WI1250111,2,UT090,A,WL,GW
WA5321728,12822,Well #1,I,WL,GW
IL0990060,34410,TP 01-WL #1 TREATED W/ ION-EXCHANGE,A,TP,
IL0990300,19386,WELL 7 (11468) ABANDONED,I,WL,GW
WI4200469,22,AC339,I,WL,GW
WI4200469,23,AY377,A,WL,GW
WI4200469,24,AY378,A,WL,GW
WI4200469,25,AY379,A,WL,GW
WI4200469,300,300,A,OT,
WI4200469,400,400,I,OT,
WI4200469,500,500,I,OT,
KS2010503,329,WELL 03 NONPWS,I,WL,GW
KS2010901,663,WELL 11 ABANDONED,I,WL,GW
KS2011312,1893,WELL 04 PLUGGED,I,WL,GW
KS2011509,3554,TP005 ABANDONED,I,TP,
IL0150300,14590,TP 04 - WELLSITE 4,I,TP,
IL0150350,14594,TP 03-WELL 3 (INACTIVE),I,TP,
WI4200469,10,BF796,A,WL,GW
WI4200469,11,BF797,A,WL,GW
WA5315518,11435,Well #1 - AGG017,A,WL,GW
WI4051418,1,HN161,A,WL,GW
WI4051418,2,2,A,CC,SW
WA5318450,910,AGA844 WELL 1,A,TP,
TX1550009,9030,PLANT 3,I,TP,
TX1550010,22873,1 - PLUGGED,I,WL,GW
TX1550011,12348,PLANT,I,TP,
TX1550036,2530,CHLORINATOR,I,TP,
TX0800016,2781,CHLORINATOR,I,TP,
TX0830012,15869,32 - PLUGGED,I,WL,GW
TX0830012,16305,36 - PLUGGED,I,WL,GW
WA5324190,13466,AGB958 WELL 1,A,WL,GW
WA5302507,4441,Hop Union Well,A,TP,
IA8222001,27199,"CC TO PANORAMA PARK, IA8268001",I,OT,
IA8222603,12702,WELL # 1 PLUGGED,I,WL,GW
IA8222603,4585,S/EP FROM WELL # 1,I,SS,
IL0990500,18987,WELL 7 (01193) PROPOSED (NEVER DRILLED),I,WL,GW
IL0990500,19394,WELL 2 (11480) ABANDONED,I,WL,GW
IL0990600,16284,WELL 2,I,TP,
IL0990900,12911,TAP 01 GROUND STORAGE,I,ST,
IL0990900,16294,TP 01-TREATMENT (ABANDONED),I,TP,
WI4051418,3,3,A,CC,SW
KS2011703,8994,STORAGE TANK 02,A,ST,
KS2012307,6177,CC FROM MITCHELL CO RWD 3 EMERGENCY,I,CC,SW
KS2012310,2100,WELL 01 EMERGENCY,I,WL,GW
KS2012703,2229,WELL 02 LOST TAG,I,WL,GW
WI4690393,1,BH457,A,WL,GW
WI4690393,3,BH458,A,WL,GW
IL1010150,16331,TP 02-WELL 8 (ABANDONED),I,TP,
KS2013706,3927,TP002 ABANDONED,I,TP,
IL0190300,21523,WELL 1 (47660) ABANDONED,I,WL,GW
WI1131601,1,EG620,A,WL,GW
IL1070050,22138,WELL 6 (52054) ABANDONED,I,WL,GW
IL1070400,21907,WELL 1 (50219) ABANDONED,I,WL,GW
WA5302507,2784,HOPUNION WELL,I,WL,GW
WA5302507,32484,Well #2 - AEA560,I,WL,GW
WI4710354,1,BH543,A,WL,GW
WI4710354,100,100,I,OT,
TX0800003,2177,CHLORINATOR,I,TP,
TX1590001,2542,CHLORINATOR,I,TP,
TX1590002,22913,3 - N OF HOUSE (GUI) / PLUGGED,I,WL,GU
KS2014104,3686,TP002 ABANDONED,I,TP,
KS2014105,302,WELL 01 NONPWS,I,WL,GW
KS2014105,303,WELL 05 NONPWS,I,WL,GW
TX1240001,60536,GST,I,SS,
WI1280217,1,GO135,A,WL,GW
ID3140208,1818,WELL 1,A,WL,GW
ID3140208,6437,DISTRIBUTION SYSTEM,A,DS,
ID4080047,11757,WELL #4,A,WL,GW
ID4080055,11710,MORES CREEK SURFACE WATER SOURCE,A,IN,SW
AL0000245,8911,GOODWATER #1,A,PF,
AL0001005,8918,JOHNSON ROAD PUMP STATION,A,PF,
CA3700065,38527,WELL 01,A,WL,GW
NC0326332,4271,TREATMENT_PLT_WELL #10,I,TP,
NC0326332,4273,TREATMENT_PLT_WELL #12,A,TP,
NC0326332,4274,TREATMENT_PLT_WELL #13,A,TP,
NC0326332,4275,TREATMENT_PLT_WELL #14,A,TP,
NC0326332,4276,TREATMENT_PLT_WELL #15,A,TP,
NC0326332,4277,TREATMENT_PLT_WELL #16,A,TP,
NC0326332,25773,WELL #16,A,WL,GW
NC0326332,4278,TREATMENT_PLT_WELL #17,A,TP,
NC0326332,4279,TREATMENT_PLT_WELL #18,A,TP,
NC0326332,4280,TREATMENT_PLT_WELL #19,A,TP,
NC0326332,25778,WELL #2,A,WL,GW
NC0326332,4281,TREATMENT_PLT_WELL #20,A,TP,
NC0326332,4282,TREATMENT_PLT_WELL #21,I,TP,
TX0680216,64404,"CR 1300 / N OF I-20, ODESSA",A,SS,
TX0290054,38718,DISTRIBUTION SYSTEM,A,DS,
TX1910003,57610,"95 SIESTA LN, AMARILLO",A,SS,
AZ0420098,18985,CC001 - 10112,A,CC,GW
PA3480045,002,WELL #2,A,WL,GW
PA1461079,106,WELL 5 EAGLE,A,SS,
PA1461079,105,WELL 4 RANCH,A,SS,
PA1461079,104,WELL 3 CLEMENS,A,SS,
PA1461079,103,WELL 2 MCCREARY,A,SS,
WI2650062,4,BH177,A,WL,GW
WI2650062,5,BH178,I,WL,GW
WI2650062,6,AY338,A,WL,GW
WI2650062,7,IE861,A,WL,GW
NC0156532,65449,TREATMENT_PLT_WELL #1,A,TP,
WI4240216,4,BF921,A,WL,GW
WY5601146,18500,HOLDING TANK (10K),I,ST,
ME0095663,12740,TREATMENT PLANT 1,A,TP,
AZ0414015,18918,WL-55-207524 - 4,A,WL,GW
CA1300540,37139,WELL,A,WL,GW
CA1300555,37137,WELL #1,A,WL,GW
OK3005605,28684,PUMP STATION #3,A,PF,
OK3005605,28683,PUMP STATION #2,A,PF,
OK3005605,28681,CC HENRYETTA MM,A,CC,SW
ID5320011,11751,DISTRIBUTION SYSTEM,A,DS,
PA7226365,192,WALMART 5470,A,SS,
NC0326332,4283,TREATMENT_PLT_WELL #22,I,TP,
NC0326332,4285,TREATMENT_PLT_WELL #24,I,TP,
